rating,text
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 피지오겔 로션도 쓰고 있어서 썬 로션이 있길래 써 보았어요. 제형 - 묽어서 흘러내리는 제형입니다 수분감 많아서 피부가 촉촉해져요 흡수력 - 흡수력이 좋아요 몇번 문지르지도 않았는데 금방 흡수되네요 아침에 급하게 바르고 나갈 때나 야외활동할 때 추가적으로 바를 때도 금방 흡수되어서 편할듯합니다 용량 - 100ml가 듬뿍 바르기 좋네요 후기 - 바르고 피부 자극도 없어서 얼굴뿐 아니라 전신에 다 바를 수 있네요 살짝 광택?도 있긴한데 눈에 띌 정도는 아닙니다 향은 미세하게 나는데 튀는 향은 아니라서 크게 거북하지는 않습니다 사용감이 좋아서 여름에 쓰기에 좋을 것같네요
5,"썬크림이 똑 떨어져서 구입했어요. 피지오겔 제품은 유명하기도 하고 사용자들의 선호도가 높은것 같아서 구매하게 되었어요. ​ 피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션 SPF50+ PA+++, 100ml는 일상적인 자외선 차단을 위해 설계된 제품으로, 피부를 효과적으로 보호하면서도 촉촉한 사용감을 제공합니다.​ 주요 특징: 강력한 자외선 차단: SPF50+와 PA+++ 등급을 통해 UVA와 UVB를 효과적으로 차단하여 피부를 보호하기 때문에 ​믿고 샀어요. 수분감 있는 로션 제형으로 가볍고 촉촉한 로션 형태로 피부에 부드럽게 흡수되어 끈적임 없이 편안한 사용감을 제공합니다.​ 또한 가족 모두 사용 가능하기 때문에 100ml 용량은 든든함으로 다가왔어요. 저는 아이들도 많이 사용하기 때문에 두개를 샀어요. 가족 단위로 사용하기에 적합하며, 휴대하기에도 용이합니다.​ 특히 높은 자외선 차단력과 함께 피부에 자극이 없고 촉촉한 사용감이 인상적이었습니다. 로션 형태로 되어 있어 바르기 편하고, 끈적임 없이 산뜻하게 마무리되어 여름철에도 부담 없이 사용할 수 있었습니다.​ 또 무향이라서 더 마음에 들어요. 가족 모두가 함께 사용할 수 있는 효과적인 자외선 차단제로 딱 입니다."
5,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 원래 쓰고 있던 선크림이 백탁현상과 밀림이 너무 심해서 선크림 유목민이었어욥 ㅜㅜ 백탁현상없고 위에 화장 했을 때 뜨지 않는 제품을 찾고 있었습니다! 요 제품은 워터리한 제형으로 일단 흡수가 너무너무 좋더라구요! 건조하지도 않고 촉촉해서 밀림도 없어요 백탁현상도 없어 남자도 사용하기 좋고 끈적거림이 없어서 뭘 바른 느낌이 싫으신 남자분들도 잘 사용할 수 있을 것 같아 가족들 다 같이 써봤는데 모두 만족했어욥 ㅎㅎ 거기에 미백,주름개선까지 되서 자외선차단까지하면 무려 3중기능이라고 해요! 기능도 마음에 들고 사용감도 무겁지 않아 넘 좋네요 온가족 데일리로 딱이예요"
3,"1. 구매이유 선크림은 이제 사계절 필수잖아요. 저희 가족도 다 같이 선크림을 꾸준히 사용하는 편이에요. 특히 큰딸이 꼼꼼히 바르는 습관이 있어서, 유아동용이 아닌 좀 더 폭넓게 쓸 수 있는 제품을 찾고 있었어요. 그러다 믿을 수 있는 브랜드인 피지오겔에서 나온 이 제품을 알게 됐고, 온 가족이 쓸 수 있다니 딱이다 싶어서 구매했어요. 2. 제품특징 이 제품은 **SPF50+ PA+++**로 강한 자외선 차단력을 가지고 있어서 야외활동할 때도 안심하고 사용할 수 있어요. 피지오겔답게 보습 성분도 포함되어 있어서 바를 때 건조하지 않고 촉촉하게 발려요. 크림 타입인데도 끈적이거나 기름지지 않고 산뜻하게 마무리되는 느낌이 좋아요. 하지만 아이가 사용했을 때는 살짝 따갑다고 해서 유아나 민감 피부에는 맞지 않을 수도 있다는 걸 알게 됐어요. ( 적어도 저희아이와 제 개인적 기준입니다 !!!!ㅣ 어른들이 데일리로 쓰기에는 아주 순하고 부담 없는 사용감이었어요. 용량도 100ml로 넉넉해서 오래 사용할 수 있어요. 3. 후기 전체적으로 어른이 데일리로 사용하기에 정말 만족스러운 제품이에요. 특히 촉촉하게 발리고 백탁 현상이 없어서 화장 전에 발라도 전혀 밀리지 않더라고요. 자외선 차단 기능도 확실하니 외출할 때도 마음이 놓여요. 다만, 온 가족이 함께 쓰기에는 아이가 따갑다고 해서 조금 아쉬웠어요. 민감한 피부나 유아동용으로는 다른 제품을 추천드리고, 어른들이라면 정말 잘 맞는 선크림이에요. 믿을 수 있는 브랜드라는 점도 마음에 들고, 앞으로도 저는 !!!!(아이말고 ㅠㅠ) !!꾸준히 사용할 것 같아요."
5,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 이 제품은 선크림과 로션을 합해 놓은 듯한 제품입니다. 피지오겔 브랜드 답게 포장부터 굉장히 탄탄했고 얼굴과 몸 전체에 바를 수 있는 썬 로션입니다. 배송은 쿠팡답게 새벽에 바로 도착해서 받자마자 바로 발라보았습니다. 발릴 때는 로션처럼 부드럽게 발렸고 바른 후 전혀 질척거리거나 끈적하지 않았으며 향은 조금 센 편이었습니다. 바른 후 백탁 현상도 없었고, 아이와 어른 모두 바를 수 있다는 점이 굉장히 매력적입니다. 다른 선크림에 비해 조금 묽게 느껴질 정도로 수분감이 가득해서 평소 선크림의 끈적하고 찝찝한 느낌이 싫으신 분들은 피지오겔 데일리 모이스처 UV 패밀리 썬 로션을 바르시면 굉장히 좋을 것 같습니다."
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 화장전에 선크림 바르면 답답한 느낌이 너무 싫거든요ㅠ 그래서 그냥패스할때도 많았는데 피지오겔 선크림은 촉촉해서 발림도 좋고 백태현상도 없고 딱원하던 선크림이예요!! 아이들이랑 같이 쓰기도 좋고 아이들도 맨날 선크림바르면 눈아퍼라고 해서 선크림 엄청 고민하면서 고르는데 피지오겔 선크림은 애들이 눈이안아프다고 좋아해요 땀많이 나는 여름에도 쓰기 좋을거 같아서 완전 강추!!!!합니다 온가족 선크림으로 추천해요♡
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. *구매동기 아이들과 같이 쓸만한 썬크림을 찾아보다가 구매했어요. *써본 느낌 가끔 백탁이 심하거나 바르는 느낌이 너무 되직하고 뻑뻑해서 별로인 것들이 있는데 이건 아주 부드럽고 산뜻해요. 백탁현상 전혀 없고 묽은 질감이라 스르르 잘 발리더라구요 *장점 아이들과 같이 쓰기 좋게 저자극에 바르기 편한 로션형태예요. *단점 겨울철보단 여름에 쓰기 좋은 제형 같아요. *총평 아이들과 함께 온가족이 산뜻하게 쓰기 좋은 썬크림
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. *************************** 겨울되면서 로션도 발라야하고 썬크림도 발라야하고 번거로운 아침이에요. 그런데 피지오겔 유브이 썬로션 하나면 바쁜 아침에도 로션과 썬크림을 한번에 해결 할 수 있어요. 질감은 약간 묽은 질감읋 사용하기 전에 5회 정도 흔들어준 후 사용해야 잘 섞인걸 쓸 수 있어요. 보습도 잘 되는거 같이 엄청 촉촉해요. 건조한 썬크림 바르면 피부가 하얗게 뜨는데 이건 그런 느낌 없이 촉촉하고 좋아요. 얼굴용뿐만 아니라 바디에도 사용가능해서 손등이나 이런부분 겨울에 잘 탈 수있는데 손등에도 바르니 아주 촉촉해요.
5,"2024. 6. 23 주문 배송완료 6/25(화) 도착 당시 구매가 17890 리뷰작성 2024. 10. 07 (현재가 16110) <한 줄 요약 평> 자극 적음 - 산뜻하고 가볍습니다 백탁 없음 - 얼굴이 하얘지지 않습니다 굉장히 묽은 로션 - 굉장히 묽어서 얼굴에 짜면 주르륵 흘러내립니다 묽어서 발림성 엄청 좋음 - 묽어서 쓱쓱하면 엄청 얇고 가볍게 펴 발려집니다 가볍게 잘 발림, 무겁지 않고 산뜻한 느낌 수분기 많아 그런지 얼굴 반들반들 - 건조함을 잡기 위함인지 반들반들 물광피부 됩니다 (시간이 지나면 괜찮) 시간 지나 손으로 얼굴 비비면 밀림 크기는 형광펜 만해요 ★사용전 충분히 흔들어 주세요 ! - 안 흔들면 투명색 물?이 나옵니다"
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 2027년 2월 4일까지 사용 가능한 제품으로 배송받았어요 기미 치료후 유지를 위해 썬크림에 관심이 많아 졌는데 평소에 썬크림은 필요성은 느끼지만 끈적함이 싫기도 하고 해서 스틱형도 써보기도 하고 여러 제품들을 써 봤는데 이제품은 그 중에서 정말 제일 마음에 들어요 왜 진작 안써봤을까 싶을 정도에요 체험단으로 받은 제품이지만 정말 추천하고 싶네요 피지오겔이라는 브랜드에 믿음이 있어서 고르게 되었는데 평소에 피지오겔 제춤 로션을 쓰고 있어서 제품 좋은건 알고 있었어요 이 제품은 썬 로션인데 아주 묽어서 전 스킨에 더 가깝다고 느낄 정도에요 다른 회사 로션타입 썬크림보다 훨씬 묽다보니 발림성도 좋고 흡수도 빠르고 끈적임이 전혀 없어요 백탁현상도 당연히 없고 바르면 약간 피부에 광이 날정도로 반짝 거린다고 느껴집니다 페이스 앤 바디에 사용 가능한 제품입니다 꼭 흔들어서 사용하시고 조금의 양으로도 넓은 부위에 빠를수 있어요 다음에는 내돈내산으로 재구매 할 생각입니다
5,"전 선크림을 잘 바르지 않아요. 뭔가 성분이 제게 맞지 않은지 트러블이 심하거든요. 예전에 피부과 갔을때도 사실 선크림 안 맞는 환자분 많다며 그래도 바르는게 좋으니 성분 좋은 걸로 잘 골라서 사용하라는 얘기는 들었거든요. 제 얼굴에 바르는 건 사실 포기 했어요. 아이들이 다른 친구들과 달리 너무 까무잡잡하게 타서 아이들용으로 구입해봅니다. 아이들도 선크림을 싫어해서 매해 사서 1~2번 사용하고 버렸어요. 아이들 로션은 피지오겔을 발라서 한번 썬로션도 시도해봅니다. 아주 부드러운 묽은 제형입니다. 얼굴에 눈가 제외하고 살짝씩 발라줬어요. 부드러운 제형이라 쉽게 발리고 번들거림도 없어요. 첫째는 혼자 바른다고 상남자 세수하듯 부욱부욱 발랐는데도 눈 따갑다는 소리가 없네요. 자극적이지 않나봐요. 그래고 상체 노출되는 부위도 발라줬어요. 씻길때도 잘 닦이고 피부가 답답한 느낌이 없네요. 저도 아이들 발라주고 손에 발랐을때 느낌이 촉촉하니 좋네요. 100미리 용량은 어느정도인지 느낌이 안왔는데, 사무용 칼만한 키에 아주 납작합니다. 사용 전 5번정도 상하로 흔들어 사용하시면 됩니다. 올 여름은 피지오겔 패밀리 썬로션과 함께 해야겠어요."
5,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 썬 로션이라 그런지 발림성도 부드럽게 잘 발리고 워터처럼 가벼운 질감이라 수분크림 바르는 느낌 같았어요(촉촉해버렷~) 그래서 피부자극도 거의 없고 흡수도 굉장히 빠르더라구요 끈적임이 아예 없는건 아니지만 적은편이고 백탁현상 아예 없어요~~ 제 개인적으로 아쉬운점은 톤업 기능은 없다는것! 100ml 용량이 적을 줄 알았는데 조금만 써도 잘 펴 발라져서 꽤 오래 쓸것같아요! 묽은 로션이라 잘 흘러내려서 사용하기 불편할 수 있는데 입구가 뾰족해서 양 조절하기 어렵지않아요 남편이 곧 두바이로 출장을 갈 예정이라 썬 로션 챙겨주려고 주문했는데 쓱쓱 바르기 쉽고 흡수 빠르고 백탁없다고 저희 남편은 너무 만족하네요ㅎㅅㅎ 저의 리뷰가 구매하는데 도움이 되셨다면 ""도움이 돼요"" 부탁드립니다:❤️"
5,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 썬크림을 바르긴 하는데, 너무 무겁게 발리거나 너무 텁텁한 것은 별로더라고요. 그 위에 특히 메이크업을 덧바르면 더더욱 얇고 가벼운 걸 선호하게 되는 것 같아요. 그래서 이것저것 고민하던 중에 요 제품을 만나게 되었습니다 - 이름을 아는 브랜드라 그런지 거부감이나 낯설음은 크게 없이 비교적 친숙했던 것 같아요. 배송은 로켓배송답게 정말 일찍 도착했고, 깨끗하고 손상없이 가벼운 포장으로 잘 받아봤습니다 ㅎㅎ 우선 크기가 제 생각보다 조금 더 작았던 것 같아요. 그래도 용량이 적당하다고 느끼긴 했습니다. 아무래도 썬로션이니..! 패키징도 간단하니 모던하고 깨끗해서 좋은 것 같더라고요. 그리고 중요한 발림성은 좋다고 느꼈습니다. 부드럽고 얇게 잘 발리고, 단독으로 올려도 맘에 들더라고요. 또 생각보다 더 촉촉한 듯 해서 약간의 수분감을 환영하는 저에겐 최고의 제품이 아닐 수 없는,, 너무 무겁지 않은 가격에 가볍고 간단히 바를 수 있는 썬로션 찾으신다면 추천드려봅니다 :) 만족해요 -"
5,아이어릴때부터 피지오겔 로션이랑 크림을 오랫동안 사용했었어요 아이들 침독이라던지 피부안좋을때 건조할때 소아과갔을때 피지오겔 크림추천해주셔서 쓰기시작했는데 꽤오래전부터 썼었네요 그러다 최근에 초등딸아이 선크림찾다가 피지오겔선크림을 봤어요~ 그래서 페이스용으로 하나사고 바디용도 사고싶어서 용량크고 로션타입인것도 있어서 구매했습니다 우선로션타입이라 많이 묽어요~ 그래서 아주 쓱쓱 바르기 쉽습니다 평상시 학교갈때 아침에 바르고 가는데 확실히 도움이 되는거 같아요! 이지워셔블이라 좋구요 온가족 다사용할수있는 순한선크림이라 마음에 듭니다.
5,"요즘 같은 날씨에 자극없는 무향 선크림 찾고 있다면, 이 제품 추천해요. 화장 전에 발라도 밀림 없고, 무엇보다 자극이 없어서 피부 예민한 날에도 걱정 없이 쓸 수 있어요. 배송은 빠르게 왔고 포장도 깔끔하게 잘 도착했어요 처음엔 ‘어? 좀 작다?’ 싶었는데, 묽은 제형 덕분인지 양 조절만 잘 해서 쓰면 꽤 오래 쓸 것 같아요. 크기 대비 효율은 좋아요! 제형은 묽은 로션처럼 부드럽고, 백탁도 전혀 없어요 피부에 착 감기듯 스며들고 끈적임 없이 산뜻해요. 아침에 바르고 외출 준비해도 뭔가 쓱- 편하게 끝나는 느낌이랄까요? 이런 점은 좋았어요 :) - 피지오겔답게 자극이 전혀 없음 - 화장 전에 발라도 밀림 전혀 없음! - 무향이라 호불호 없이 누구나 편하게 쓸 수 있어요 - 가볍고 산뜻한 마무리감이 데일리용으로 딱이에요 이런 점은 아쉬웠어요 :( - 제형이 꽤 묽어서, 뚜껑 열자마자 너무 기울이면 흘러요 - 실제로 옷에 한 번 묻혀봤어요… 주의해야 해요! [정리하면] 자극 없는 데일리 선크림 찾는 분들께 강력 추천! 무향이라 유아부터 어른까지 온 가족이 함께 써도 부담 없어요. 특히 ‘선크림 바르면 답답하다’는 느낌 싫은 분들, 이거 한번 써보세요."
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. ✔️구입동기 선크림을 다써서 새로 구입하려고 알아보던 중 사용 볼 수 있었어요! ✔️사용후기 -왜 ‘선로션’인지 발라보니 바로 알겠더라구요>0< 우선 바르기가 너무 편해요! 선크림은 뻑뻑(?)해서 잘 안바르면 백탁현상도 일어나는데 이건 발라진것 맞나 싶을 정도로 잘 흡수되거든요 - 바르는 순간 마일드하고 촉촉한 제형이 피부 깊숙이 스며들어 즉각적인 자외선 효과를 보여줍니다. - 그래서 평소 수분이 부족하거나 푸석한 피부엔 더더욱 제격인 아이템입니다. - 자외선 차단 뿐만 아니라 미백 및 주름 개선 효과까지 있다고 하니 이건 정말 안 쓸 이유가 없네요!
5,"ⓞ 믿고 쓰는 피지오겔. LG생활건강! 언제나 피지오겔은 믿음이죠. 순함의 대명사!!! ① 다른 피지오겔 선크림이랑같이샀는데, 이 제품은 몸에바르는 용도로 샀습니다. 로션이어서 몸에 바를때 딱 좋습니다. 액체형이라 팔같은데 바를때 발림섬도 좋고 너무 편해요! ② 백탁 전혀 없구요, 뭐 이름 모르겠는 기술을 적용해서 진정 보습에 도움도된다니!! 는 뭐 상관없고 선크림 역할 잘해주니깐 좋습니다. ③ 저자극, 안심, 순둥 이라는 단어를 제품홍보글에 많이 사용했더라구요? 그만큼 마일드한 제품이라고 생각됩니다."
3,✅️ 사용법 : 꼭 사용하기전에 5번 정도 흔들어서 사용해야해요 사용법에도 흔들어서 사용하라고 적혀있네요 ✅️ 발림성 : 로션하고 스킨 중간정도의 농도에요 거의 액체라서 바르는거는 쉽게 발려요 백탁현상도 없는데 좀 번들거리기는 해요 ✅️ 후기 : 남편도 쓰고 저도 써는데 처음에 바를때 부드럽게 발리고 좋은데 나중에 눈이 따끔거려요 눈이 따끔거려서 눈주변에는 바르면 안되네요. 몸에 바르는거나 눈밑까지 바른거 추천드려요 ✅️ 성분 : 성분 보니 주의성분이 제법있네요 선크림이라서 어쩔수없으나 아이들 사용은 자제해야겟어요 마지막 사진 참고해주세요
5,"쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 선크림 바르는걸 안 좋아하는데, 이건 묽은 로션 제형이라서 부드럽고 흡수력도 좋아요...!! 당연 촉촉함까지 완전 최고람니다. 피지오겔은 워낙 유명브랜드라서 믿고 사용할 수 있는 제품인만큼 실망감이 없습니다!! 저처럼 피부에 뭐 묻거나 찝찝한거 싫어하시는 분께 추천드리고싶어요"
5,"순하고 편하게 바를 수 있는 선크림을 찾다가 피지오겔 썬 로션을 구매했어요! ✨ 좋았던 점 - 정말 부드럽게 발리고, 끈적임이 거의 없어요 - 촉촉하면서도 답답하지 않아서 데일리로 딱이에요 - 무향이라 민감한 피부에도 안심하고 쓸 수 있어요 - 용량이 넉넉해서 온 가족이 함께 사용하기 좋아요 ✔️아쉬웠던 점 - 수분감이 많다 보니 지성 피부는 살짝 번들거릴 수 있어요 - 땀이나 물에는 약해서 야외에서는 자주 덧발라야 해요"
5,가족끼리 쓰려고 구매했어요. 여행시 가지고 다니기에 용량도 크고 좋아요. 뚜껑을 돌려서 여는 타입이라서 잃어비리지 않게 조심해야해요. 입구부분으로 조금씩 나오게끔 되어있어서 좋아요. 로션과스킨을 섞은정도의 묽은 제형이라서 넓은 부위에 바르기 좋아요. 향이 조금 있는데 시원한 느낌의 향이라서 좋았어요. 두세가지 제품을 사용하여 때에따라 쓰려고 합니다.
5,"남편이 평생 썬크림을 안 바르고 살다가, 최근 피부과 다녀온 뒤 자외선 차단이 얼마나 중요한지 알게 됐다고 주문해달라더라고요. 주변에 물어보니 남자들이 쓰기에 산뜻하고 부담 없는 제품으로 피지오겔을 많이 추천해서 선택했어요. 로션처럼 묽은 제형이라 바르기도 편하고, 끈적임 없이 바로 흡수돼서 남편도 거부감 없이 잘 바르고 있어요. 자외선 차단 지수도 높아서 안심되고, 처음 써본 썬크림인데도 만족도가 높았는지 며칠 전엔 제가 추가로 하나 더 주문했어요. 민감한 피부이거나 썬크림 처음 바르는 분들에게도 부담 없이 추천할 수 있을 것 같아요. 사진은 따로 찍어놓은게 없어서 제품 사진 올려요"
5,"피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션 SPF50+ PA+++, 100ml, 1개 실사용 후기 요즘 날씨가 슬슬 강해져서 가족용으로 구매했어요 피부 민감한 편인데도 트러블 없이 잘 발리더라고요ㅎㅎ 끈적임 거의 없고 바르면 금방 흡수돼서 외출 전 바르기 편해요! 백탁 현상 있나요? → 거의 없고 자연스럽게 스며들어요 자외선 차단은 잘 되나요? → SPF50+라서 야외에서도 든든했어요 향은 자극적인가요? → 무향에 가까워서 부담 없어요 ✅ 민감 피부에도 무난하게 사용할 수 있었어요 ✅ 가볍게 펴 발리고 흡수도 빨라서 데일리로 좋아요 ✅ 대용량이라 온 가족이 같이 쓰기에도 충분해요 ✅ 휴대용 사이즈는 아니지만 욕실에 두고 쓰기 좋네요 민감 피부용으로 찾는다면 이 제품 추천해요! 아이랑 어른 모두 무난하게 사용할 수 있어요 ▼구매 결정에 도움될 정보▼ 설치 난이도: 해당 없음 디자인: ⭐⭐⭐⭐☆ (심플&기능적) 가성비: ⭐⭐⭐⭐☆ (대용량 기준 적절) 사용 목적: 가족용 자외선 차단"
5,"저는 일단 꾸덕한걸 엄청나게 싫어합니다. 안바르는걸 택하고 차라리 얼굴이 타는걸 선택할 정도로 싫어해요 그래서 로션처럼 잘 발리는 걸 찾고 있었어요 이 로션은 작년에 사서 1년동안 한통 다 비울때까지 싹싹긁어 썼었어요 그래서 얼마나 좋은지 (얼마나 끝까지 참고 쓸 수 있는지 ㅋㅋㅋ) 잘 압니다. 올해도 똑같은 걸 사게 되었어요. 먼세점가격정도로 구매한거 같아요(이번에 특가가 떠서) 잘 발라져서 좋고 잘 씻겨져서 좋습니다. 딱히 물에 빠지실거 아니면... 평상시 데일리로 쓰기엔 이만큼 좋은게 없는 거 같아요 용량은 잘 안보시고 사게 되실텐데 이거 100ml입니다. 엄청 많아요. 이거 하나 사서 저희는 세가족인데 면적큰 남성 1, 여성 1, 아이1 이렇게 다른제품하고 병행하긴 했는데 아침마다 바쁠떄 대충 덜어서 2초만에 발라주고 여름을 나게 해준 제품이에요 자외선 차단 효과도 높은 편이고 용량도 많고 잘 발려서 손이 잘 가는 제품이니 저같은 성향이면 사시면 후회 안하실거에요"
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 제 피부는 수부지에 얇고 자극에 민감한 민감성 끝판왕 피부를 가지고 있습니다 ㅎㅎ 온도차에도 반응해서 알레르기가 올라오고 조금만 습해도 뾰루지가 나는데요 ㅎㅎ 이런 피부에도 잘 맞는 로션이 피지오겔 이었어요ㅜㅜㅜ 그런데 피지오겔 썬로션!! 안써볼수 없었어요 역시나 예상 했던대로 자극 전혀 없고 끈적임 기름짐 무너짐 백탁 들뜸 전혀 없고 100점 짜리 선크림이 될..뻔 했으나 향이 너무 별로 였어요ㅠㅠㅠ 차라리 로션처럼 무향 이었으면 좋았을텐데 요상한 향기가 나요ㅜㅜ 저는 불호..ㅜㅜ 토할뻔 했어요 하지만 너무 기능이 좋은 썬로션이라 포기 할수없네요. 그냥 숨 안쉬고 쓰겠습니다 향기 빼고 진짜 100점 !! 끈적임과 두껍게 발리는 무거운 느낌이 아니라 너무 좋았고 오후 돼서 개기름도 없이 아주 좋았어요 향기는 물론 저의 개인 취향이라 좋아하시는 분도 계시겠지만 전 별로 였어요 ㅎㅎ 나머진 100점~~~
5,페이스전용으로 따로 사두었지만 궁굼헤서 얼굴에도 발라보았는데 기존 선크림보다 발림성도 좋고 수분감도 좋아 종종 바를려고해요 처음으로 피지오겔 선크림을 써보았는데 발림성도 좋고 매우 만족해서 이번꺼 다 사용하면 바로 또 구매해서 사용할거에요
5,요즘 운전 쪼금 했다고 손만 타고있어요ㅠㅠ 얼굴에 바르는 선크림은 톤업용이어서 손까지 바르기 그렇고 기름지지 않고 사물에 묻어나지 않는 끈적임 없는 선크림 찾다가 주문하였습니다. 일단 묽은 제형으로 사용할때 흔들어서 사용해야해요 그래야 좀 아래와 섞이는 느낌이랄까 ㅋㅋ 바를때 부드럽고 촉촉하고 백탁없어요 딱 바디용이나 집에서 화장 안해도될때 편하게 바를수 있어요 그래서 남성분들도 부담없이 바를 수 있는 제품입니다. 마침 운전만 하는 제부 가 썬크림도 안 바르고 운전하고 다닌다고 해서 하나 선물해 주려구요~~ 바르자마자 살짝 유분기는 돌지만 시간 지나면 흡수되요 가격부담없고 용량커서 올 여름 실컷 발라서 피부지켜야겠어요. 덧바르고 덧바르고
5,"[피지오겔 데일리 모이스쳐 UV 패밀리 썬 로션 SPF50+ PA+++] 100ml인데 크기가 제 갤럭시울트라보다 조금 작네요. (오히려 좋아요!) 가방에 넣어가지고 다니면서 틈틈히 발라주기 좋을 것 같아요 썬로션이라 그런지 제형은 묽은 로션제형로션으로 궁중비책 썬로션 써보신분은 좀 비슷한 느낌이라고 보시면되요. 피지오겔 데일리 모이스처 테라피 UV 썬로션 100ml는 유기자차 성분이네요 ​유기자차:자외선을 흡수해서 열 에너지로 방출해줍니다. (피부에 자극 줄 수 있으나, 발림성 좋고 백탁현상 없음.) 무기자차:물리적인 자외선차단제로 방어벽을 만들어준다고 생각하시면 됩니다. (백탁현상 있을 수 있으나, 피부에 자극은 유기자차보다 적다.) ​그동안 무기자차만 사용했었는데 이제 아들도 크기도 컸고, 아들이 바르기 쉽도록 발림성 좋은 유기자차를 선택했어요. 사실 저희 아들은 어렸을때 무기자차도 눈시렵다고 난리였는데 크고나니 그런것도 없어졌어요! 저는 사용하는 선크림,선스틱,선로션이 여러가지 있어서 바다갈때, 회사갈때, 집앞갈때 다르게 사용하는편인데 내돈내산으로 지금 리뷰하고 있는 피지오겔 선로션은 데일리 선로션으로 순하고 괜찮은 것 같아요, 유기자차의 눈시림에 취약하신분만 아니라면 강추드립니다. 앗!! 꼭 5번 이상 흔들어서 사용하세요! 혼합물이 섞여야 효과적으로 사용할 수 있습니다.!"
5,"다른 베이비키즈 선크림 썼다가 둘째가 발진올라오고 피부 뒤집어지고ㅠㅠ (남편은 괜찮대서 남편이 바르고 있어요) 그래서 신중하게 고른게 피지오겔 선크림 이었어요. 발진없이 잘 쓰고 있답니다^ ^ 30ml로 사서 괜찮네- 싶어서 똑같은거 큰용량으로 사려다가 선로션 있길래 한번 사봤어요. 이건 100ml라서 부담없이 쓸 수 있을 것 같아요. '로션'으로 나온 제품이라서 굉장히 묽습니다. 일반 로션보다 더 묽어요. 워터로션같은 !!! 그리고 아쉬운 점은 로션이라 그런지 PA+++ 이네요. 그래도 만족합니다~~ 끈적임은 크게 없는 편이긴 하나 안바른 것 처럼은 아니고 로션 발랐을 때의 끈적임이라 해야하나,, 여튼 그정도는 있어요. 그래도 매우 가벼운 제품이라 부드럽게 잘 롤링 됩니다."
5,쿠팡체험단 이벤트로 상품을 무료 제공받아 작성한 리뷰입니다. 좋네요! 아들이 고학년인데 선크림 바르기 싫어해서 얼굴이 얼룩덜룩 탔어요 ㅠ 이건 로션제형이라 여룸엔 로션대용으로 발라도 될것 같아요! 그리고 안끈적여서 좋아하네요~ 입구가 좁게 되어있어서 양조절하기도 좋고 피지오겔이니 보습력도 저도 쓸것 같어요~ 선트림 끈적임 있으면 쓰기 싫은데 아들이 잘쓰겠다고 하네요
5,"여름철 다가오니 팔다리용으로 썬로션알아보는중 후기가좋고 약간할인해서 주문해봤어요 전 피부가 민감한편이고 향도 없었음했어요 그리고무엇보다 여름외출시 바를거라 답답함이나 나이가있어 건조함이 덜해야합니다 한두번 흔들어 사용해보니 묽은질감에 향이 연하게있어요 시간지나니 아주조금남아요 향이진하면 날벌레, 모기가 꼬이거든요 아직은 벌레가없어 두고봐야겠어요 한여름엔 어떨지몰라도 오늘은 건조함 답답함이 없어요 최근몇년동안 썬로션을 매년 바꿨는데 요번엔 맘에들어 정착했음합니다"
4,"거의 무향에 가깝고 백탁없이 선로션 스타일인데, 피지오겔은 워낙 유명한 스킨브랜드니까 믿고 구매했어요. 저는 원래 썬그림을 잘 안바르는데, 그 이유가 선크림을 바르면 꼭 뭐가 나거든요. 트러블이 생기고 좁쌀 여드름 번지고....선크림을 발라서 안타는데 여드름으로 뒤집어지는거보다 차라리 타는게 낫겠다 싶어서 그냥 파데 자체에 있는 spf 기능에 의존했어요. 근데 요즘 또 너무 잘 나온다해서 속는셈 치고 기름지지않고 라이트한 선제품 찾다가 요거 새로 나왔다고 해서 삿어요. 근데 진짜 스킨케어하고 요거까지 발라주면은 화장 안밀리고 딱 잘되요. 그리고 목에도 그냥 잘 발려서 여러모로 괜찮네요."
